start
ModelConfig(embedding_size=1024, num_layers=32, num_heads=16, ffn_scale_ratio=0.5, max_context_length=8192, vocab_size=200019, debug=False, proj_ratio_min=2, proj_ratio=10, num_keep_boundary_chunk=2)
DataConfig(batch_size=50, block_size=64, buffer_size=10, tokenizer_name='gpt-4o', dataset_dir='datasets/finewebedu/CC-MAIN-2024-10', truncate_limit=1000000000, shuffle_tokens=False, mask_random=False)
TrainConfig(learning_rate=0.001, dtype='bfloat16', optimizer_options=None, exp_name='experiment', exp_num=6, save_interval_epoch=10, save_interval_iter=1000, print_interval_iteration=100, eval_interval_iteration=250, num_epochs=200, max_total_iters=10000000, num_warmup_steps=4000, gradient_checkpointing=True, value_clip_grad_norm=0.5, lr_step=1000, print_token_len=64)
model configure  3.9sec
configure optimizer during  0.4sec
372.90496 M Params
Transformer(
  (transformer): ModuleDict(
    (wte): Embedding(200019, 1024)
    (h): ModuleList(
      (0-31): 32 x Block(
        (ln_1): LayerNorm((1024,), eps=1e-05, elementwise_affine=True)
        (attn): CausalSelfAttention(
          (c_attn): Linear(in_features=1024, out_features=3072, bias=True)
          (c_proj): Linear(in_features=1024, out_features=1024, bias=True)
        )
        (ln_2): LayerNorm((1024,), eps=1e-05, elementwise_affine=True)
        (mlp): MLP(
          (c_fc): Linear(in_features=1024, out_features=512, bias=True)
          (gelu): GELU(approximate='none')
          (c_proj): Linear(in_features=512, out_features=1024, bias=True)
        )
      )
    )
    (ln_f): LayerNorm((1024,), eps=1e-05, elementwise_affine=True)
  )
  (lm_head): Linear(in_features=1024, out_features=200019, bias=False)
)
prepare dataset
load Parquet Data 1.13sec
configure DataLoaderLite during  0.0 sec
start train
/home/ubuntu/miniconda3/envs/gguf/lib/python3.9/site-packages/torch/utils/checkpoint.py:464: UserWarning: torch.utils.checkpoint: the use_reentrant parameter should be passed explicitly. In version 2.4 we will raise an exception if use_reentrant is not passed. use_reentrant=False is recommended, but if you need to preserve the current default behavior, you can pass use_reentrant=True. Refer to docs for more details on the differences between the two variants.
  warnings.warn(

Iter      0/10000000, B  1, 0.0 Mt | Loss 12.395371, PPL 241680.39  0.000000 | F 390.6 ms, B 301.5 ms | 4.62 Kt/s | O:  infect a new computer. Downloading and running software from un | P: stom폰 Veracruzroonroonühlen ciudadano juzлат雅黑XXX(hero Bắc الوجه  ||
Iter    768/10000000, B769, 2.5 Mt | Loss  4.729854, PPL    113.28  1.579641 | F  96.5 ms, B 232.1 ms | 9.67 Kt/s | O: . Most of the Spanish settlement was not done by entire families | P: , also The of the in. The of the The his was has They by and the  ||
Iter    769/10000000, B770, 2.5 Mt | Loss  4.939054, PPL    139.64  1.726157 | F  87.8 ms, B 220.0 ms | 10.33 Kt/s | O: he website.\nHowever, it is important to understand that cookies | P: e brain, or brain to for.\n.\n and, it is them to child that the  ||
Iter    770/10000000, B771, 2.5 Mt | Loss  4.687555, PPL    108.59  1.724804 | F 107.5 ms, B 223.9 ms | 9.60 Kt/s | O: reate assurance in multiplication.\nUtilizing the multiplication | P: heir| sensory very\n and and health for in as.\n as very the the  ||
Iter    771/10000000, B772, 2.5 Mt | Loss  5.305706, PPL    201.48  1.677521 | F  72.5 ms, B 224.4 ms | 10.71 Kt/s | O: ear combination of 5 and 9 is 31. (Check for yourself that 32 is | P:  as a their for against of   and 0: 201. ( was for point that 0,  ||
Iter    772/10000000, B773, 2.5 Mt | Loss  5.061404, PPL    157.81  1.685553 | F  85.6 ms, B 205.8 ms | 10.90 Kt/s | O: onoclonal antibodies that could be infused to mop them up.\nSuch | P: or is laws “ and “ hed,) his that It be you to of be what.\n the  ||
Iter    773/10000000, B774, 2.5 Mt | Loss  4.601654, PPL     99.65  1.542170 | F 120.9 ms, B 209.9 ms | 9.61 Kt/s | O: bs of food daily. So it isn’t surprising that up to 220 lbs (100 | P:   (, of understanding were. And it also I that be can to  ( ( (.  ||
Iter    774/10000000, B775, 2.5 Mt | Loss  4.711990, PPL    111.27  1.882349 | F 107.6 ms, B 233.4 ms | 9.33 Kt/s | O:  have some form of physical activity and extracurriculars, which | P:  that way also also we this some used of their health and The:,,  ||
Iter    775/10000000, B776, 2.5 Mt | Loss  4.827937, PPL    124.95  1.709253 | F  98.8 ms, B 261.3 ms | 8.83 Kt/s | O: business a strategic and competitive advantages.\nReal-time data | P:  all data American and, also way a.\n and of in.\n hed students.  ||
Iter    776/10000000, B777, 2.5 Mt | Loss  4.904974, PPL    134.96  1.646530 | F  90.7 ms, B 234.3 ms | 9.79 Kt/s | O: RTGS, it is important to understand the basic difference between | P:  cultural are and, and hed,, it is use to way the future way the  ||
Iter    777/10000000, B778, 2.5 Mt | Loss  4.803682, PPL    121.96  1.648458 | F  91.8 ms, B 260.0 ms | 9.03 Kt/s | O:  prepared to handle family health.\nPractice Focus Justification | P: other new hisIMS will be going to their more data.\n hed: These.  ||
Iter    778/10000000, B779, 2.5 Mt | Loss  4.816088, PPL    123.48  1.677872 | F  90.8 ms, B 270.0 ms | 8.82 Kt/s | O: culinary adventure with your little chefs!\nDiscovering the best | P: elp, and students a with with with your some you you (In the the  ||
Iter    779/10000000, B780, 2.5 Mt | Loss  5.196092, PPL    180.57  1.547439 | F 107.2 ms, B 231.6 ms | 9.39 Kt/s | O: the structure of the site itself, adding or deleting information | P:  impact out and that help the data of the data were, help or is,  ||
Iter    780/10000000, B781, 2.5 Mt | Loss  4.637816, PPL    103.32  1.705805 | F 102.4 ms, B 208.6 ms | 10.22 Kt/s | O: e oil pastels for the whole drawing, watercolor paint would work | P: even have school to on:\n data- to the data signal,IMS may have.  ||
Iter    781/10000000, B782, 2.5 Mt | Loss  5.248954, PPL    190.37  1.571316 | F  85.6 ms, B 225.4 ms | 10.22 Kt/s | O:  be white with intermingled darker hairs, known as “Belton,” and | P:  In, Whit Whit can beWhat withop, such and\n,?\n as an* The new,  ||
Iter    782/10000000, B783, 2.5 Mt | Loss  5.055254, PPL    156.84  1.646622 | F 112.1 ms, B 249.4 ms | 8.80 Kt/s | O: elfare State, they could provide support for ageing parents, the | P: the various of a some The\n, and been most same for is data, the  ||
Iter    783/10000000, B784, 2.5 Mt | Loss  4.874514, PPL    130.91  1.722388 | F  80.4 ms, B 209.1 ms | 10.96 Kt/s | O: son Plan templates to start from:\nSimplify your lesson planning | P: s a energy in example. You be (\n* to do a.\n\nable your and the  ||
Iter    784/10000000, B785, 2.5 Mt | Loss  4.723718, PPL    112.59  1.568982 | F 108.3 ms, B 247.0 ms | 8.95 Kt/s | O: e at which the contact is closed again as the process cools down | P: For. the US by as the lot is that data as the big family The the  ||
Iter    785/10000000, B786, 2.5 Mt | Loss  4.709764, PPL    111.03  1.566983 | F  81.7 ms, B 249.9 ms | 9.58 Kt/s | O: n|Food Stamp recipients use the program to purchase luxury items | P: hitWhat,, variety, and and\n--- Whit on theing to family and the  ||
Iter    786/10000000, B787, 2.5 Mt | Loss  4.968853, PPL    143.86  1.951318 | F  76.0 ms, B 239.9 ms | 10.06 Kt/s | O: on B. Johnson’s War on Poverty.\nIn 1964, the Food Stamp Act was | P: 2 The as his of in Whit "),.0’s201 onIMS.\nThe 91, the3IMS as of  ||
Iter    787/10000000, B788, 2.5 Mt | Loss  4.867498, PPL    130.00  1.571180 | F  92.6 ms, B 243.5 ms | 9.45 Kt/s | O: tween Hester and Roger Chillingworth was unsuccessful due to the | P: the various mostth, andThe social Professor’s were This be to to  ||
Iter    788/10000000, B789, 2.5 Mt | Loss  4.780080, PPL    119.11  1.779769 | F  84.3 ms, B 234.7 ms | 9.96 Kt/s | O: on-rust/ and do some more research on rust fungus which is quite | P: - and and,IMS The- A and family are more were for ( of which is-  ||
Iter    789/10000000, B790, 2.5 Mt | Loss  4.536274, PPL     93.34  1.699149 | F  88.7 ms, B 239.0 ms | 9.69 Kt/s | O: ht in to an advanced method of weather analysis.\nThe wind meter | P: a What including in to an family such of types number.\nTheIn of  ||
Iter    790/10000000, B791, 2.5 Mt | Loss  5.012216, PPL    150.24  1.755678 | F  83.8 ms, B 229.7 ms | 10.12 Kt/s | O: er the Japanese doctor who first described it more than 50 years | P: eir his ( name “ the family family’s are example it also have 0   ||
Iter    791/10000000, B792, 2.5 Mt | Loss  5.430882, PPL    228.35  1.621673 | F  76.8 ms, B 214.5 ms | 10.90 Kt/s | O: Sedentary lifestyles can exacerbate PCOS symptoms, including blo | P: in family with may|\n-- of in-:--:\n, can, may you\n food, as of  ||
Iter    792/10000000, B793, 2.5 Mt | Loss  4.868637, PPL    130.14  1.686682 | F  94.1 ms, B 271.1 ms | 8.72 Kt/s | O: Fuel efficiency and maintenance requirements:\nConsider the fuel | P: ps202 that is may at your.\n stamps.\n and and andIn and the the  ||
Iter    793/10000000, B794, 2.5 Mt | Loss  5.101303, PPL    164.24  1.697349 | F  80.8 ms, B 256.3 ms | 9.42 Kt/s | O: when the dog barks, he is ignored (owner in a jolly mood). Other | P:  when the your name Whit, have is The ( is in a with Whit that1.  ||
Iter    794/10000000, B795, 2.5 Mt | Loss  5.255062, PPL    191.53  1.649627 | F  89.0 ms, B 214.3 ms | 10.47 Kt/s | O: ost important items that had a historical value and were part of | P: , who to the most time family that In a of process and its a the  ||
Iter    795/10000000, B796, 2.5 Mt | Loss  5.254373, PPL    191.40  1.682060 | F  87.4 ms, B 240.2 ms | 9.71 Kt/s | O: associations, and the like, which was turned down by the IOC, it | P: and of202 and, and the were, which was and process by theRobin,.  ||
Iter    796/10000000, B797, 2.5 Mt | Loss  4.981370, PPL    145.67  1.591306 | F 101.1 ms, B 223.6 ms | 9.80 Kt/s | O: c Health Records\nWhat Are EHRs?\nElectronic health records(EHR) | P:  dogs a children and,y. stamps?\n stamps\n||)-:)- their such\n-.  ||
Iter    797/10000000, B798, 2.6 Mt | Loss  4.705152, PPL    110.52  1.590126 | F  89.5 ms, B 244.7 ms | 9.52 Kt/s | O: vote; however, they are not eligible to vote until they reach 18 | P: ave The.\n toie “201, they are not industry to202 you they And    ||
Iter    798/10000000, B799, 2.6 Mt | Loss  5.243613, PPL    189.35  1.614882 | F  79.1 ms, B 201.7 ms | 11.29 Kt/s | O: o indicate their approximately correct pronunciation. Throughout | P: with the family of in some the time stamps to to their in The,.,  ||
Iter    799/10000000, B800, 2.6 Mt | Loss  4.892317, PPL    133.26  1.749064 | F  82.6 ms, B 210.5 ms | 10.84 Kt/s | O: tive measures geared at ensuring optimal herd health is the best | P: are in time. diamond\n:\n.\n with book precise of their is the a  ||
Iter    800/10000000, B801, 2.6 Mt | Loss  4.594328, PPL     98.92  1.581281 | F  83.1 ms, B 243.1 ms | 9.73 Kt/s | O: wearable with devices such as head-mounted displays (e.g “Google | P: ten of food families ( with quality such as.\n stamps or ( (, “.  ||
Iter    801/10000000, B802, 2.6 Mt | Loss  4.794694, PPL    120.87  1.634929 | F 108.1 ms, B 213.1 ms | 9.89 Kt/s | O:  for community well-being. By actively working towards community | P: e your individuals is health for such such and. I These do help.  ||
Iter    802/10000000, B803, 2.6 Mt | Loss  5.296994, PPL    199.74  1.709173 | F  99.5 ms, B 210.4 ms | 10.25 Kt/s | O: nsuring overall comfort whilst free roaming.\nSo while we humans | P:  and to can time, and book food families,.\n stamps.\n B can we,  ||
Iter    803/10000000, B804, 2.6 Mt | Loss  4.671030, PPL    106.81  1.708803 | F  92.7 ms, B 211.9 ms | 10.43 Kt/s | O: of the time, Part 20 - With Footnotes\nAndre Hambourg, 1909-1999 | P: f\n, by the quality of the time, in 32 As0 as\n of\n of, 2014-0,  ||
Iter    804/10000000, B805, 2.6 Mt | Loss  5.545478, PPL    256.08  1.759259 | F 128.3 ms, B 226.7 ms | 8.95 Kt/s | O: he leading airlines companies. However, the airlines industry in | P: of and and O of the food stamps also. However, the of including,  ||
Iter    805/10000000, B806, 2.6 Mt | Loss  4.947919, PPL    140.88  1.599754 | F 102.9 ms, B 227.0 ms | 9.64 Kt/s | O:  Ayodhya — which Hindu nationalists have compared to the Vatican | P: amond in stamps stamps and provided’s aIn his have As to the the  ||
Iter    806/10000000, B807, 2.6 Mt | Loss  4.963716, PPL    143.12  1.602959 | F  86.2 ms, B 229.6 ms | 10.06 Kt/s | O: nt in Rutgers' School of Environmental and Biology Sciences, and | P: psberg, a stamps state in of number States of States and is in,,  ||
Iter    807/10000000, B808, 2.6 Mt | Loss  4.763038, PPL    117.10  1.636637 | F 100.5 ms, B 206.4 ms | 10.36 Kt/s | O: rall cancer benefit or effect on total mortality in women taking | P: n or digital his, be various large industry or As on| of in his,  ||
Iter    808/10000000, B809, 2.6 Mt | Loss  4.720867, PPL    112.27  1.615661 | F  68.3 ms, B 212.1 ms | 11.30 Kt/s | O: e carpal tunnel in your wrist gets compressed and irritated. The | P: when the that that The at theing excav\n in.: article: and may..  ||
Iter    809/10000000, B810, 2.6 Mt | Loss  4.824451, PPL    124.52  1.594191 | F  74.3 ms, B 263.9 ms | 9.41 Kt/s | O: lan the next steps in their learning and development.\nKeywords: | P: ou resources the time life in their community and its.\n and and  ||
Iter    810/10000000, B811, 2.6 Mt | Loss  4.830675, PPL    125.30  1.571716 | F  73.7 ms, B 268.4 ms | 9.29 Kt/s | O: en 1995 and 2008. Printing money and preventing a contraction of | P: d it and between 05 and 2015.: community and community a stamps,  ||
Iter    811/10000000, B812, 2.6 Mt | Loss  4.664193, PPL    106.08  1.545724 | F  73.8 ms, B 239.1 ms | 10.15 Kt/s | O: ht locomotives under construction for use on the railway network | P: e States of the: and Aberg,- anding quality for use on the.\n of  ||
Iter    812/10000000, B813, 2.6 Mt | Loss  4.431476, PPL     84.06  1.651851 | F  90.8 ms, B 230.9 ms | 9.88 Kt/s | O: something in the 2012 blip, however it doesn’t seem to be enough | P: ever had’s’s it in the or, A with-, as it do you help to time to  ||
Iter    813/10000000, B814, 2.6 Mt | Loss  4.700487, PPL    110.00  1.562228 | F  80.6 ms, B 265.5 ms | 9.20 Kt/s | O: ese fuels are notorious for the negative impact they have on air | P: as do about do, into with are\n for the The The they have on the  ||
Iter    814/10000000, B815, 2.6 Mt | Loss  4.782644, PPL    119.42  1.537716 | F  94.6 ms, B 256.8 ms | 9.05 Kt/s | O: de is up 246 percent compared to the same time the previous year | P:  they at a is is been  rulers American – to the for be the by of  ||
Iter    815/10000000, B816, 2.6 Mt | Loss  4.565782, PPL     96.14  1.592892 | F 101.9 ms, B 221.5 ms | 9.78 Kt/s | O: ng light on the early indicators, potential causes, and key risk | P:  the and of\n role,,ing on the my or, health health, and into of  ||
Iter    816/10000000, B817, 2.6 Mt | Loss  5.042293, PPL    154.82  1.622011 | F  67.2 ms, B 210.9 ms | 11.42 Kt/s | O: omic and recreational terms. It has become important not only as | P: re to alkal— to a or in both of and,’. It has had been not is to  ||
Iter    817/10000000, B818, 2.6 Mt | Loss  4.941834, PPL    140.03  1.681965 | F  73.4 ms, B 211.0 ms | 11.17 Kt/s | O: medical organizations in the world, with more than 88,000 member | P:  of the with and in, The impact in the most, with more than -,1,  ||
Iter    818/10000000, B819, 2.6 Mt | Loss  4.683926, PPL    108.19  1.700866 | F  81.0 ms, B 225.8 ms | 10.36 Kt/s | O: eautiful example of strict inductive investigation since the Opt | P: ith to to into -— The The the most— said of The (,\n was the the  ||
Iter    819/10000000, B820, 2.6 Mt | Loss  4.630456, PPL    102.56  1.521598 | F  82.8 ms, B 234.4 ms | 10.02 Kt/s | O: rn and Western varieties is defined by the Mississippi River; as | P: ole number of the of and The they is color by the to the two the  ||
Iter    820/10000000, B821, 2.6 Mt | Loss  5.574228, PPL    263.55  1.560449 | F  90.1 ms, B 212.8 ms | 10.49 Kt/s | O: d minimum radiation dose to which an individual was exposed as a | P: alth, as an—— industry with to this an support was impact as the  ||
Iter    821/10000000, B822, 2.6 Mt | Loss  4.760034, PPL    116.75  1.906409 | F  85.7 ms, B 239.2 ms | 9.78 Kt/s | O: opular baby names in 2019.\nMeaning of the Name\nThe name Antoni | P: theThe’sIn of mostThe the impact in 2014.\n- of the,\nThe color,  ||
Iter    822/10000000, B823, 2.6 Mt | Loss  4.528988, PPL     92.66  1.867936 | F  92.5 ms, B 204.9 ms | 10.66 Kt/s | O: tored canola, another moisture cycle begins within the bin. (See | P: ct best is you you allow can you, your yellow— The out the (. (,  ||
Iter    823/10000000, B824, 2.6 Mt | Loss  4.396158, PPL     81.14  1.695098 | F  72.0 ms, B 239.5 ms | 10.20 Kt/s | O:  scales of people, planet and profit. The calls are not new, but | P: rall the efficiency of because,In and-. The There are not many,,  ||
Iter    824/10000000, B825, 2.6 Mt | Loss  4.771481, PPL    118.09  1.552444 | F  95.4 ms, B 230.1 ms | 9.77 Kt/s | O: alth benefits when it is heated?\nSome Olive Oils are Better For | P: d color, what health health can it is or?\n and and you are and,  ||
Iter    825/10000000, B826, 2.6 Mt | Loss  4.380068, PPL     79.84  1.955354 | F  76.7 ms, B 240.5 ms | 10.02 Kt/s | O: d the importance of language. My understanding is that there’s a | P: e can can.\n The, the most of other. The its of that or this the  ||
Iter    826/10000000, B827, 2.6 Mt | Loss  4.372320, PPL     79.23  1.777785 | F 104.1 ms, B 232.0 ms | 9.46 Kt/s | O: rspectives of London During the Industrial Revolution. Comparing | P: “ alkal,  but3, alkal alkal or alkal of Uniteded the Great The..  ||
Iter    827/10000000, B828, 2.6 Mt | Loss  5.021862, PPL    151.69  2.026267 | F  99.1 ms, B 204.5 ms | 10.46 Kt/s | O: n help to pre-empt any tantrums before they even happen, helping | P: ur can help to help- your your it nuclear these also In impact,.  ||
Iter    828/10000000, B829, 2.6 Mt | Loss  4.812462, PPL    123.03  2.077690 | F  66.0 ms, B 202.7 ms | 11.82 Kt/s | O: rnal/summer2001/thecomplex.shtml (May 14, 2009).\n"Annual Report | P: by3:/:2/202202 it and-analysis202  alkal.\n alkal (/ 5, 202333/,  ||
Iter    829/10000000, B830, 2.7 Mt | Loss  4.521342, PPL     91.96  1.591397 | F  81.5 ms, B 205.4 ms | 11.07 Kt/s | O: it took a more recognizable form. Smart phones took the world to | P:  in 2023, and in 33 it “ a more itThe. The that his the most the  ||
Iter    830/10000000, B831, 2.7 Mt | Loss  4.422503, PPL     83.30  1.937138 | F  68.6 ms, B 205.3 ms | 11.59 Kt/s | O: inal steel product.The Continuing History of Ethernet Technology | P:  by the to to The the human ofThe in also.The of human of as the  ||
Iter    831/10000000, B832, 2.7 Mt | Loss  4.678211, PPL    107.58  1.684187 | F  68.4 ms, B 245.7 ms | 10.12 Kt/s | O: their victories in battle. His legacy for courage and dedication | P: o, and his to, was time to their of in to.200 and for.\n and the  ||
Iter    832/10000000, B833, 2.7 Mt | Loss  4.430141, PPL     83.94  1.675755 | F 101.8 ms, B 220.0 ms | 9.87 Kt/s | O: viding accurate information. The information in this material is | P:  is some a also also to be get and its. The are in in disease of  ||
Iter    833/10000000, B834, 2.7 Mt | Loss  4.493181, PPL     89.41  1.906033 | F  92.0 ms, B 217.1 ms | 10.28 Kt/s | O: animal farms are school vegetable gardens which are looked after | P: d them.\n to to the industry to are way on and which are with to  ||
Iter    834/10000000, B835, 2.7 Mt | Loss  4.881256, PPL    131.80  1.587249 | F  93.2 ms, B 228.5 ms | 9.88 Kt/s | O: same farm. This method helps restore degraded lands by providing | P: of or more on the for The. This technology our they of.\n by the  ||
Iter    835/10000000, B836, 2.7 Mt | Loss  5.192851, PPL    179.98  1.679791 | F  74.8 ms, B 203.0 ms | 11.43 Kt/s | O: ision signals within the frequency spectrum allocated to amateur | P: strategies products states,, but different the and but it to the  ||
Iter    836/10000000, B837, 2.7 Mt | Loss  5.762632, PPL    318.18  1.652820 | F  89.0 ms, B 224.8 ms | 10.13 Kt/s | O: so responsible for providing an annual report to Congress.\nH.R. | P:  also problems for data an nuclearIf to nuclear.\n T nuclear and  ||
Iter    837/10000000, B838, 2.7 Mt | Loss  5.143328, PPL    171.28  1.737020 | F  72.2 ms, B 237.2 ms | 10.26 Kt/s | O: f Social Media—Alison Taubman\n- Sound Playability and Sonic Med | P: -\n35://esia the ofed ofies by\n- nuclear://://G\n- and:- and\n.  ||
Iter    838/10000000, B839, 2.7 Mt | Loss  5.303383, PPL    201.02  1.654530 | F  91.9 ms, B 210.3 ms | 10.51 Kt/s | O: nd and music in society, exploring different sound conception or | P:  You to of the as of and and economy in including, they as and,,  ||
Iter    839/10000000, B840, 2.7 Mt | Loss  5.330516, PPL    206.54  1.662090 | F  92.3 ms, B 259.6 ms | 9.04 Kt/s | O: , Zurich; ZKM, Germany; HeK Haus der elektronischen Künste Basel | P: blic, of's The The, nuclear “ “.S to, PutinPhotin Château Laura,  ||
Iter    840/10000000, B841, 2.7 Mt | Loss  5.286469, PPL    197.64  1.598714 | F  92.3 ms, B 210.5 ms | 10.49 Kt/s | O:  is currently completing her first manuscript, titled Building a | P: industry and also. However is There with high its which, on the,  ||
Iter    841/10000000, B842, 2.7 Mt | Loss  4.886389, PPL    132.47  1.590635 | F  91.1 ms, B 219.8 ms | 10.22 Kt/s | O: samples from the library of the Fairlight CMI in preparation for | P: s or: will get aing of from from the T of the and ( " it in and,  ||
