start
ModelConfig(embedding_size=1024, num_layers=32, num_heads=16, ffn_scale_ratio=0.5, max_context_length=8192, vocab_size=200019, debug=False, proj_ratio_min=2, proj_ratio=10, num_keep_boundary_chunk=2)
DataConfig(batch_size=50, block_size=64, buffer_size=10, tokenizer_name='gpt-4o', dataset_dir='datasets/finewebedu/CC-MAIN-2024-10', truncate_limit=1000000000, shuffle_tokens=False, mask_random=False)
TrainConfig(learning_rate=0.001, dtype='bfloat16', optimizer_options=None, exp_name='experiment', exp_num=6, save_interval_epoch=10, save_interval_iter=1000, print_interval_iteration=100, eval_interval_iteration=250, num_epochs=200, max_total_iters=10000000, num_warmup_steps=4000, gradient_checkpointing=True, value_clip_grad_norm=0.5, lr_step=1000, print_token_len=64)
model configure  3.9sec
configure optimizer during  0.4sec
372.90496 M Params
Transformer(
  (transformer): ModuleDict(
    (wte): Embedding(200019, 1024)
    (h): ModuleList(
      (0-31): 32 x Block(
        (ln_1): LayerNorm((1024,), eps=1e-05, elementwise_affine=True)
        (attn): CausalSelfAttention(
          (c_attn): Linear(in_features=1024, out_features=3072, bias=True)
          (c_proj): Linear(in_features=1024, out_features=1024, bias=True)
        )
        (ln_2): LayerNorm((1024,), eps=1e-05, elementwise_affine=True)
        (mlp): MLP(
          (c_fc): Linear(in_features=1024, out_features=512, bias=True)
          (gelu): GELU(approximate='none')
          (c_proj): Linear(in_features=512, out_features=1024, bias=True)
        )
      )
    )
    (ln_f): LayerNorm((1024,), eps=1e-05, elementwise_affine=True)
  )
  (lm_head): Linear(in_features=1024, out_features=200019, bias=False)
)
prepare dataset
load Parquet Data 1.13sec
configure DataLoaderLite during  0.0 sec
start train
/home/ubuntu/miniconda3/envs/gguf/lib/python3.9/site-packages/torch/utils/checkpoint.py:464: UserWarning: torch.utils.checkpoint: the use_reentrant parameter should be passed explicitly. In version 2.4 we will raise an exception if use_reentrant is not passed. use_reentrant=False is recommended, but if you need to preserve the current default behavior, you can pass use_reentrant=True. Refer to docs for more details on the differences between the two variants.
  warnings.warn(

Iter      0/10000000, B  1, 0.0 Mt | Loss 12.395371, PPL 241680.39  0.000000 | F 390.6 ms, B 301.5 ms | 4.62 Kt/s | O:  infect a new computer. Downloading and running software from un | P: stom폰 Veracruzroonroonühlen ciudadano juzлат雅黑XXX(hero Bắc الوجه  ||
Iter    395/10000000, B396, 1.3 Mt | Loss  7.836145, PPL   2530.43  1.178375 | F 100.6 ms, B 233.0 ms | 9.53 Kt/s | O: female rabbits, showcase the diversity and adaptability of these | P:  and of of of of,,, of and and and and and and and and and and,,  ||
Iter    396/10000000, B397, 1.3 Mt | Loss  7.925313, PPL   2766.43  0.976151 | F 109.9 ms, B 225.2 ms | 9.49 Kt/s | O:  result from chemotherapy, diabetes and injuries to the brain or | P: the the the the the the the the the the the the the the the the,  ||
Iter    397/10000000, B398, 1.3 Mt | Loss  7.849697, PPL   2564.96  1.070628 | F  99.5 ms, B 226.2 ms | 9.76 Kt/s | O:  manages the US. Antarctic Program.\nIn addition to being almost | P: f the the the the the the the the of the the the the the the the  ||
Iter    398/10000000, B399, 1.3 Mt | Loss  7.973313, PPL   2902.46  0.990022 | F  91.3 ms, B 270.0 ms | 8.81 Kt/s | O: lobe are in mass non-compliance of mandated vaccine passport. It | P:  the the the the the the the the the the the the the the the the  ||
Iter    399/10000000, B400, 1.3 Mt | Loss  7.820305, PPL   2490.67  0.935603 | F  81.2 ms, B 265.1 ms | 9.18 Kt/s | O: of effective media training.\n1. Message Clarity and Consistency | P: d and and and and and and and the,,,,,,,.... the and and and,,,,  ||
Iter    400/10000000, B401, 1.3 Mt | Loss  7.866169, PPL   2607.56  1.132286 | F  82.0 ms, B 235.5 ms | 10.02 Kt/s | O: ut 10 000 years ago and have been refining ever since.\nAt first | P: ,,,,,,,,,,,,,,,,, the the.\n the the the the the,,,,,,,,,,,,,,,,  ||
Iter    401/10000000, B402, 1.3 Mt | Loss  7.552087, PPL   1904.71  1.042176 | F  98.0 ms, B 234.9 ms | 9.54 Kt/s | O:  symptoms of Christmas depression. While this approach may offer | P: .....,..,,,,,...., the..,,,,,,,,,.,.,,,,,,,,,,,,,,,,........,,,,  ||
Iter    402/10000000, B403, 1.3 Mt | Loss  7.427854, PPL   1682.19  1.218622 | F  92.8 ms, B 267.2 ms | 8.83 Kt/s | O: ist players at their position.\nThe Infielder Glove\nInfielder’s | P: the,,, the the,, the,,, the the the the,,,, the... the,,, the,,,  ||
Iter    403/10000000, B404, 1.3 Mt | Loss  7.824797, PPL   2501.88  1.238366 | F  80.0 ms, B 229.1 ms | 10.29 Kt/s | O: igh cholesterol. So far, they are only advised to stay away from | P: he of of,, the... of of of of the... the... the....... of......,  ||
Iter    404/10000000, B405, 1.3 Mt | Loss  7.828340, PPL   2510.76  1.242211 | F  95.9 ms, B 274.6 ms | 8.59 Kt/s | O: ths. You will be invited to attend a citizenship ceremony to get | P: the the the to to to the the.. the... the... the to to to the...  ||
Iter    405/10000000, B406, 1.3 Mt | Loss  7.755377, PPL   2334.09  0.992636 | F  78.7 ms, B 233.3 ms | 10.19 Kt/s | O: t smell. The motorhomes door was also ajar!\nOn opening the door | P: the the the the the the the the the the.. the the the the the...  ||
Iter    406/10000000, B407, 1.3 Mt | Loss  7.840036, PPL   2540.30  1.179223 | F  78.5 ms, B 255.7 ms | 9.52 Kt/s | O: South Africa, Spain, and the United States. The mineral forms in | P: ............,,,,.........,,,.,,,.,,,......,,,,,,,,,,............  ||
Iter    407/10000000, B408, 1.3 Mt | Loss  7.868469, PPL   2613.56  1.021186 | F  81.2 ms, B 255.5 ms | 9.45 Kt/s | O: ered user of The Hindu and logged in, you may continue to engage | P: o to to to to to to to to to to to to to to to to to to to to to  ||
Iter    408/10000000, B409, 1.3 Mt | Loss  7.789841, PPL   2415.93  0.961766 | F  95.1 ms, B 241.0 ms | 9.46 Kt/s | O: ide farmers and real-time data about their crops. This data will | P: e the,, the the,, the,,,,,,, the the of of of of the the the the  ||
Iter    409/10000000, B410, 1.3 Mt | Loss  8.099951, PPL   3294.31  1.183562 | F  82.1 ms, B 215.3 ms | 10.68 Kt/s | O: o water or sediment quality improvements, which lessen stress on | P: , to to to,,,,,, to to,,,, to to to to, a a,, to to to, to to to  ||
Iter    410/10000000, B411, 1.3 Mt | Loss  8.069571, PPL   3195.73  0.970797 | F  91.6 ms, B 247.0 ms | 9.40 Kt/s | O: e year.\nSeveral Indian regiments were slowly withdrawn to other | P:  the the the the the the the the the the the the the the the the  ||
Iter    411/10000000, B412, 1.3 Mt | Loss  7.880927, PPL   2646.32  0.973547 | F  94.7 ms, B 287.9 ms | 8.32 Kt/s | O: cemeteries and Black communities.\nALBERT: Jackson also runs the | P:  the the the the the and and and the the the the the the the the  ||
Iter    412/10000000, B413, 1.3 Mt | Loss  8.346555, PPL   4215.63  1.076844 | F  93.6 ms, B 240.6 ms | 9.52 Kt/s | O: rethra, or anus touched by his\npenis, to whatever degree; or\n- | P: ,,,,,   ,,,,,,,,,,,,        ,,, ,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,  ||
Iter    413/10000000, B414, 1.3 Mt | Loss  8.010545, PPL   3012.56  1.854103 | F  87.1 ms, B 227.5 ms | 10.10 Kt/s | O: orah Ohr on Parashat Terumah, the commentary points out that the | P:  the the the the the the the the the the the the the the the the  ||
Iter    414/10000000, B415, 1.3 Mt | Loss  8.166443, PPL   3520.80  1.481575 | F  87.6 ms, B 238.7 ms | 9.75 Kt/s | O: lnut tree hiding from Union troops on the hunt for him. His name | P: e the of the the the the the the the the the the the the the the  ||
Iter    415/10000000, B416, 1.3 Mt | Loss  7.840847, PPL   2542.36  2.543792 | F  67.8 ms, B 256.0 ms | 9.82 Kt/s | O: ted period of great prosperity in the annals of China’s imperial | P:  the the the the the the the the the the the the the the the the  ||
Iter    416/10000000, B417, 1.3 Mt | Loss  7.805598, PPL   2454.30  1.016648 | F  98.7 ms, B 211.7 ms | 10.17 Kt/s | O: efabricate house, often referred to as a prefab house, is a type | P:  and and and,,,,, and and and and and and and and and and and to  ||
Iter    417/10000000, B418, 1.3 Mt | Loss  7.794915, PPL   2428.22  1.137843 | F  87.5 ms, B 221.1 ms | 10.30 Kt/s | O: saw both wind and solar fall.\n“Ultimately investment in robust, | P: o to to, to to to,,,, to to to to,,, and to to to to to to to to  ||
Iter    418/10000000, B419, 1.3 Mt | Loss  7.767131, PPL   2361.69  1.263256 | F  75.6 ms, B 229.8 ms | 10.40 Kt/s | O:  with a support player ensuring they are bursting on to the ball | P: e the the the,,, the to to the to to the the the the the the the  ||
Iter    419/10000000, B420, 1.3 Mt | Loss  8.399428, PPL   4444.53  1.034497 | F  81.3 ms, B 211.3 ms | 10.83 Kt/s | O: cluding postural issues, repetitive strain injuries, habits, erg | P: and and and,,,,,,,, and and and and and and and and, and and and  ||
Iter    420/10000000, B421, 1.3 Mt | Loss  7.677725, PPL   2159.70  1.167783 | F  78.2 ms, B 220.6 ms | 10.64 Kt/s | O:  to unfavorable weather in growing regions and food diseases.⁴\n | P: e the the the the the,,,, the,, the the, the the the the the the  ||
Iter    421/10000000, B422, 1.3 Mt | Loss  7.911946, PPL   2729.70  0.940446 | F  84.6 ms, B 225.3 ms | 10.26 Kt/s | O: zoos around the world. And if, a few years from now, the US does | P: the the the the the the the the the the,, the,,, the the the the  ||
Iter    422/10000000, B423, 1.4 Mt | Loss  7.413908, PPL   1658.90  1.050883 | F  87.1 ms, B 220.1 ms | 10.35 Kt/s | O: ative to a Negotiated Agreement in 1981 through their book named | P:  the of of of of the the the the the the the the the the the the  ||
Iter    423/10000000, B424, 1.4 Mt | Loss  7.402778, PPL   1640.54  1.315286 | F  74.2 ms, B 207.0 ms | 11.28 Kt/s | O:  “I’m in my second year teaching middle school, and both years I | P: d and and and and and and and and and and and and to and and and  ||
Iter    424/10000000, B425, 1.4 Mt | Loss  7.939022, PPL   2804.62  1.047964 | F  83.0 ms, B 210.3 ms | 10.83 Kt/s | O:  the Prophet were hesitant to eat with the blind, lame and sick. | P: ,     ,,,, the the, the the the the the.,., the the,, the  ,....  ||
Iter    425/10000000, B426, 1.4 Mt | Loss  8.195552, PPL   3624.79  1.064089 | F  94.6 ms, B 209.3 ms | 10.46 Kt/s | O: netically diverse and demographically varied population. The new | P: d and and and and and the... and and and and and and and and....  ||
Iter    426/10000000, B427, 1.4 Mt | Loss  7.489439, PPL   1789.05  1.062839 | F  76.0 ms, B 207.5 ms | 11.21 Kt/s | O:  we want to manage them effectively,” she says.\nEcosystem-based | P:  the the the the the the the the the the the the the the the the  ||
Iter    427/10000000, B428, 1.4 Mt | Loss  7.609910, PPL   2018.10  1.090986 | F  71.9 ms, B 231.4 ms | 10.48 Kt/s | O: e, they are the unseen champions, handling the microscope with a | P: e the the the the the the the the, the, the the the,,,, the, the  ||
Iter    428/10000000, B429, 1.4 Mt | Loss  7.840889, PPL   2542.46  0.999802 | F  88.4 ms, B 204.8 ms | 10.83 Kt/s | O: create a visual record of the process of genocide?\nConsider how | P: the the the,,,,,,, to the, the the the of of of the, the the,,,,  ||
Iter    429/10000000, B430, 1.4 Mt | Loss  7.575076, PPL   1949.01  1.062677 | F  85.2 ms, B 229.3 ms | 10.11 Kt/s | O: valve evolves from plug valve. They have the same rotation of 90 | P: .-. ----      : ------ -    -   ----    --          .... .......  ||
Iter    430/10000000, B431, 1.4 Mt | Loss  7.582284, PPL   1963.11  1.042580 | F  77.6 ms, B 207.3 ms | 11.12 Kt/s | O: rs to him in a vision and offers him anything. Opposition, which | P:  and and and and and and and and and and and and and and and and  ||
Iter    431/10000000, B432, 1.4 Mt | Loss  7.739784, PPL   2297.98  1.043690 | F  70.6 ms, B 219.0 ms | 10.96 Kt/s | O: s,” the report said.\nOne emerging exception is higher education | P: f the the of of the of of of of of of of the the the of of of of  ||
Iter    432/10000000, B433, 1.4 Mt | Loss  7.935857, PPL   2795.75  0.989453 | F  75.3 ms, B 206.9 ms | 11.26 Kt/s | O:  hash of the previous block and transaction data. Once recorded, | P:  the the the the the the of of of of the the the the of of of of  ||
Iter    433/10000000, B434, 1.4 Mt | Loss  8.119033, PPL   3357.77  1.036719 | F  69.2 ms, B 212.8 ms | 11.26 Kt/s | O: er runoff to creating a haven for local wildlife and ecosystems, | P: ----- and.\n\n----------------------------------------------\n--  ||
Iter    434/10000000, B435, 1.4 Mt | Loss  7.689704, PPL   2185.73  1.183652 | F  95.3 ms, B 216.4 ms | 10.20 Kt/s | O: The autism community wishes you knew their approach and how they | P: f of of of of of of the,, of of of of of of of of of of of of of  ||
Iter    435/10000000, B436, 1.4 Mt | Loss  7.970095, PPL   2893.13  1.038321 | F  74.0 ms, B 213.6 ms | 11.05 Kt/s | O: dalupe Hidalgo in 1848, but suffered language discrimination and | P: ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  ||
Iter    436/10000000, B437, 1.4 Mt | Loss  7.971109, PPL   2896.07  1.156126 | F  76.3 ms, B 202.6 ms | 11.36 Kt/s | O:  will realise our highest anticipation.” The “Liberty Ball” is a | P: ,,.... the the the the...., the the the the the the.....,,,,....  ||
Iter    437/10000000, B438, 1.4 Mt | Loss  7.641859, PPL   2083.61  1.369972 | F  83.4 ms, B 204.0 ms | 11.05 Kt/s | O: with others’ emotions.\nOne intriguing aspect from their list is | P:  a a a a a a, a a to,,,, the to to to to to to to, a a a a a a a  ||
Iter    438/10000000, B439, 1.4 Mt | Loss  7.496990, PPL   1802.61  1.081275 | F 101.8 ms, B 205.3 ms | 10.34 Kt/s | O: ause it is usually easy to date. According to Roman Catholic and | P:  the the of, of of the the to to the the the the,,,,,,,,,, to to  ||
Iter    439/10000000, B440, 1.4 Mt | Loss  8.056549, PPL   3154.39  1.153900 | F  73.4 ms, B 215.2 ms | 11.01 Kt/s | O: onality traits; H. Personality traits , motives , emotions , etc | P:  and and and,,,, and and and and and and and and and and and and  ||
Iter    440/10000000, B441, 1.4 Mt | Loss  8.060604, PPL   3167.20  1.553091 | F  83.0 ms, B 200.4 ms | 11.21 Kt/s | O: hen saw Fantom DSLs for a first time, and then forgot about them | P: , of,,,,,,,,,, of of of and,,,,,,,, and,,, the,, the,,,,,,,,..,,  ||
Iter    441/10000000, B442, 1.4 Mt | Loss  7.862124, PPL   2597.03  1.196314 | F  80.1 ms, B 214.2 ms | 10.77 Kt/s | O: uthentic pride in children with ASD. Additionally, we found that | P:  and and and and and and and,,,, and,,,,,,,.... and.., and,, and  ||
Iter    442/10000000, B443, 1.4 Mt | Loss  7.699815, PPL   2207.94  1.257098 | F  76.9 ms, B 209.8 ms | 11.08 Kt/s | O: high hot water demand. Ultimately, your choice should align with | P: ,,,,,,,,,,,,,,,,,,,,,,,,,, and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, and  ||
Iter    443/10000000, B444, 1.4 Mt | Loss  7.931153, PPL   2782.63  1.124602 | F  74.4 ms, B 205.3 ms | 11.36 Kt/s | O:  for a screen, consider how multiple empty states may impact the | P: a a,,,,,,,, a a,,,,,,,,,,,,,,,,, a,,,,,,,,,,,,,,,, a, a,,,,,,,,,  ||
Iter    444/10000000, B445, 1.4 Mt | Loss  7.697598, PPL   2203.05  0.954155 | F  82.7 ms, B 210.5 ms | 10.84 Kt/s | O: tion efficiency and characteristics, while providing guidance on | P: d and and the,,, the,,, and,,,,,,, and,,, the.,, and and and and  ||
Iter    445/10000000, B446, 1.4 Mt | Loss  7.937379, PPL   2800.01  1.437587 | F  70.3 ms, B 217.6 ms | 11.02 Kt/s | O: is case, a policy may receive a different score across different | P: e the the a the the the,,, the,,, the the the the the,,,,,,,,,,,  ||
Iter    446/10000000, B447, 1.4 Mt | Loss  7.824079, PPL   2500.08  1.057768 | F  75.3 ms, B 219.7 ms | 10.75 Kt/s | O: an trials are yet to be conducted to prove the magnitude of this | P:  the of, of of the the the the the the the the,,,,,,,, of, of of  ||
Iter    447/10000000, B448, 1.4 Mt | Loss  7.654720, PPL   2110.58  1.403798 | F  68.5 ms, B 218.8 ms | 11.06 Kt/s | O: i.org/10.1016/j.cbpra.2022.07.001\nWyatt, J. P., & Ampadu, G. G. | P: ............,,, ....,.......................,,.,,,,,............  ||
Iter    448/10000000, B449, 1.4 Mt | Loss  7.321769, PPL   1512.88  0.879915 | F  71.7 ms, B 209.1 ms | 11.30 Kt/s | O: g out proven solutions in the field. In our experience, the best | P: o to to to to to of,,,,,,,,, to, to the the, the,,,,,,,, to, to,  ||
Iter    449/10000000, B450, 1.4 Mt | Loss  7.461164, PPL   1739.17  1.113184 | F  77.3 ms, B 226.5 ms | 10.46 Kt/s | O:  sufficient lighting cycle and optimized light formula, the crop | P: ,,,,,,,, of of of,,,,,,,,,,,,,,,,, and,,,,,,,,,,, of of,,.,, and  ||
Iter    450/10000000, B451, 1.4 Mt | Loss  7.540599, PPL   1882.96  0.903343 | F  86.7 ms, B 229.5 ms | 10.04 Kt/s | O: Meeting?\nThe purpose of running a sprint-meeting as a leader is | P:  the the the the the the the to the the of of of the the the the  ||
Iter    451/10000000, B452, 1.4 Mt | Loss  7.962790, PPL   2872.07  1.193099 | F  73.5 ms, B 216.7 ms | 10.94 Kt/s | O: set project cuts emissions while\nalso promoting good health and | P: , the,,...,... to.\n.\n.\n....,,,,,---,---....,-,,,.\n--.--.,,..  ||
Iter    452/10000000, B453, 1.4 Mt | Loss  7.685522, PPL   2176.61  1.211256 | F  78.2 ms, B 209.9 ms | 11.03 Kt/s | O: he arguments of at least three of our authors. All papers should | P: ,,,.....,.,.,,,,,.,.....,,,,,,,,,,,, the the the the,,,,,,,,,,,,  ||
Iter    453/10000000, B454, 1.4 Mt | Loss  7.790596, PPL   2417.76  0.946986 | F  76.1 ms, B 222.6 ms | 10.64 Kt/s | O: er images, which are especially useful when looking at faint and | P: e,,,,,,,,, the the, to to to to,,,,,,,, to, the, the and the the  ||
Iter    454/10000000, B455, 1.5 Mt | Loss  7.584296, PPL   1967.06  0.953184 | F  72.1 ms, B 203.4 ms | 11.53 Kt/s | O:  have a bias for action whenever you can.\nFirst, recognize that | P:   ,   - --------,            ---,,,,----     -  ----   -    ----  ||
Iter    455/10000000, B456, 1.5 Mt | Loss  7.586692, PPL   1971.78  0.970655 | F  78.0 ms, B 213.6 ms | 10.90 Kt/s | O: orked as a hub assistant at the Election Broadcast Hub, BBC Elst | P: .,.....,..,....... the the,.....,,.. the. the...... the the.,...  ||
Iter    456/10000000, B457, 1.5 Mt | Loss  7.551819, PPL   1904.20  1.153549 | F  77.0 ms, B 224.0 ms | 10.54 Kt/s | O: re the recipe goes wrong: Stirring bias into the information mix | P: e the the,, the, the the the the the and the and the the the the  ||
Iter    457/10000000, B458, 1.5 Mt | Loss  7.849758, PPL   2565.11  1.017746 | F  78.4 ms, B 260.0 ms | 9.38 Kt/s | O: ia’s vaccine assistance reached Nepal within a week of a request | P:  the the the the the the the the the the the the the the the the  ||
Iter    458/10000000, B459, 1.5 Mt | Loss  7.749090, PPL   2319.46  1.320853 | F  87.5 ms, B 226.5 ms | 10.10 Kt/s | O: any attempts have been made to enhance the efficiency of perovsk | P: ,,,,, of of.,,,, the the the the the the the the the the the the  ||
Iter    459/10000000, B460, 1.5 Mt | Loss  7.653294, PPL   2107.58  1.440779 | F  77.1 ms, B 270.3 ms | 9.16 Kt/s | O: eam was so hounded by the British that he was forced to move his | P:  the the the the the the the the the the the the the the the the  ||
Iter    460/10000000, B461, 1.5 Mt | Loss  7.859553, PPL   2590.36  1.167671 | F  81.7 ms, B 195.2 ms | 11.28 Kt/s | O:  it easy to lose unwanted weight, others may find it challenging | P: he the the,, the to to to, to to to the to to to to,,, the, the,  ||
Iter    461/10000000, B462, 1.5 Mt | Loss  7.847335, PPL   2558.91  1.163874 | F  74.1 ms, B 208.8 ms | 11.23 Kt/s | O:  culture, history and achievement. Many celebrations are low-key | P: e of, the of the,,,,,,,, the the of the,,,,, and and and of,, of  ||
Iter    462/10000000, B463, 1.5 Mt | Loss  7.841762, PPL   2544.68  1.058366 | F  79.3 ms, B 211.9 ms | 10.90 Kt/s | O: civil dictatorship is imposing more austerity on our people.” He | P:  the,,,,,,,, the the the the the the the the the the the the,,,,  ||
Iter    463/10000000, B464, 1.5 Mt | Loss  7.558500, PPL   1916.97  1.104340 | F  72.5 ms, B 214.0 ms | 11.10 Kt/s | O: rs.\nThe school CAM-JI CETA has occupied for about ten months is | P: d the the the the the the, the the the the the the the,, the the  ||
Iter    464/10000000, B465, 1.5 Mt | Loss  8.018056, PPL   3035.27  1.124839 | F  92.5 ms, B 202.1 ms | 10.79 Kt/s | O: e above the water. The bald and pond cypress are closely related | P: he the the the the,, the the the the the the the to. the. the...  ||
Iter    465/10000000, B466, 1.5 Mt | Loss  7.724485, PPL   2263.09  1.961062 | F  84.1 ms, B 205.5 ms | 10.97 Kt/s | O: a great deal more complex, with Muslim commonly fighting Muslim, | P:  the the the the,,,,,,,, the the the the the the the the,,,,,,,,  ||
Iter    466/10000000, B467, 1.5 Mt | Loss  7.769407, PPL   2367.07  1.109155 | F  88.8 ms, B 226.5 ms | 10.09 Kt/s | O:  Parks and Wildlife Management Authority spokesman said Monday ( | P: nd and the the the the the the the the and and and and, and and,  ||
Iter    467/10000000, B468, 1.5 Mt | Loss  7.709627, PPL   2229.71  1.446062 | F  87.8 ms, B 208.8 ms | 10.72 Kt/s | O:  pH of 7. When the pH of water is less than 7, or low, the water | P:  the the the the the the the the the the the the the of,,,,, of,  ||
Iter    468/10000000, B469, 1.5 Mt | Loss  7.812112, PPL   2470.34  1.018072 | F  83.6 ms, B 232.5 ms | 10.05 Kt/s | O: rring to the U.S. conquest of much of Mexico during the Mexican– | P: he the the the the the the the the the the., the of, the the the  ||
Iter    469/10000000, B470, 1.5 Mt | Loss  7.800795, PPL   2442.54  1.274564 | F  78.2 ms, B 209.7 ms | 11.03 Kt/s | O: of the organization.\nWhen employees embody the company's values | P: e the, the to the the the to the the the and and and and, a a to  ||
Iter    470/10000000, B471, 1.5 Mt | Loss  7.842128, PPL   2545.62  1.068301 | F  91.4 ms, B 213.4 ms | 10.43 Kt/s | O: yer Practice\nFind it here\nJoin a Global Community of Prayer on | P: he of of the the the the the of of of of of of of of of of of of  ||
Iter    471/10000000, B472, 1.5 Mt | Loss  7.536914, PPL   1876.03  1.128877 | F  85.6 ms, B 223.4 ms | 10.28 Kt/s | O: d of personal computer science in the Faculty of Arts & Science, | P: of of of the of of of,,,, and of of and of of the of of of of of  ||
Iter    472/10000000, B473, 1.5 Mt | Loss  7.425826, PPL   1678.79  0.961331 | F 113.6 ms, B 219.3 ms | 9.55 Kt/s | O: d also be completed and placed into service in 2015.\nEach plant | P:              .                                the           ,     ||
Iter    473/10000000, B474, 1.5 Mt | Loss  7.715981, PPL   2243.92  1.027144 | F  94.7 ms, B 230.3 ms | 9.78 Kt/s | O: proved in order to eliminate the problem at its root.\nIn Mexico | P:  to to to, and and and and to to to to the to to and and and and  ||
Iter    474/10000000, B475, 1.5 Mt | Loss  7.782815, PPL   2399.02  1.081625 | F  83.0 ms, B 293.5 ms | 8.45 Kt/s | O: e deaf, left an enduring legacy.\nThis brief overview highlights | P: ..,,,,,,,,,,,. the the,,,,,,,,,,,,,.. the.,,,,,,,,,,,, of, of of  ||
Iter    475/10000000, B476, 1.5 Mt | Loss  7.868368, PPL   2613.30  1.384166 | F 103.9 ms, B 214.0 ms | 9.99 Kt/s | O: nK/Pg boundary: the great extinction of the Cretaceous in Zumaia | P:  of of of of of of,,,, the the the the of the the of of of of of  ||
Iter    476/10000000, B477, 1.5 Mt | Loss  7.478529, PPL   1769.64  0.998718 | F 109.4 ms, B 225.8 ms | 9.48 Kt/s | O: ular metabolism and transport of nutrients and waste products in | P: the and and and and the and and and the the the the and and and,  ||
Iter    477/10000000, B478, 1.5 Mt | Loss  7.982049, PPL   2927.93  1.134560 | F 109.0 ms, B 231.7 ms | 9.33 Kt/s | O: olorado swelled to 11,700, with almost half living in Denver.\nP | P: he the the the the,, the the,,,, the the the the the the the the  ||
